GeneName,RNA_CDK8i_1,RNA_CDK8i_2,RNA_CDK8i_3,RNA_M12e2_1,RNA_M12e2_2,RNA_M12e2_3,RNA_M12WT_1,RNA_M12WT_2,RNA_M12WT_3,RNA_Veh_1,RNA_Veh_2,RNA_Veh_3
ENSG00000259632,1.010006515,1.288103304,1.120004875,1.121336711,1.514838131,1.14570606,1.388204986,1.776692747,1.408400483,0.714945315,0.87249758,0.976890647
ENSG00000166477,17.08041462,19.72892392,20.76279017,11.37102675,16.39961663,14.57201437,22.34362456,20.67739519,22.99352497,14.92650695,17.90239673,18.95503993
ENSG00000069956,18.56644163,20.0213038,21.22169297,22.59943268,28.04150009,32.72728161,29.63265838,29.07485804,30.23570862,19.7385016,21.26310141,22.32902516
ENSG00000259712,0.048525603,0.039261467,0.144309862,1.000667931,0.544313579,0.512790114,0,0,0,0.049429674,0.047561952,0.041956649
ENSG00000242327,79.44915996,92.12924292,83.88236394,236.3965915,301.2155515,240.0032562,266.8284486,232.0458218,241.141773,82.80016007,93.67237138,82.16232591
ENSG00000069966,3.831656043,3.569662878,3.598398315,4.088752801,3.477781121,3.948072172,3.322532999,3.117153505,3.507320916,4.238427859,4.41712489,4.305782201
ENSG00000259577,0.264621968,0.166524067,0.131159488,0.142663704,0.164904162,0.172615417,0.160140999,0.090820581,0.072209208,0.164726276,0.100864921,0.012711103
ENSG00000128833,4.846763345,5.609171888,6.036136507,6.296007021,7.099738411,9.292672349,6.935507297,6.943542157,7.074072635,5.799485994,5.790815582,6.540600936
ENSG00000197535,3.278714631,3.423296886,3.492064937,4.204186486,4.461364518,5.813531173,3.842191088,4.00711546,3.976630528,3.409781065,2.993016904,3.355144878
ENSG00000231169,169.6810946,170.3435824,186.1244466,287.3390714,369.9334282,302.7880016,309.0793508,271.6929829,307.1854587,137.316001,173.6493902,180.6951669
ENSG00000128989,26.61289445,27.50811534,27.09667847,40.39319511,45.15023126,51.4117538,40.36299176,39.70120649,41.10882628,27.16316739,28.24136138,29.08832585
ENSG00000047346,0.361579882,0.437217319,0.212696547,0.573561438,0.579407943,0.760460502,0.495343792,0.54002819,0.619649048,0.505929128,0.428394884,0.422569191
ENSG00000169856,0.099779611,0.154121774,0.251774051,0.099028853,0.067832229,0.085205043,0.065872934,0.044830129,0.077969789,0.101638585,0.106688864,0.117644122
ENSG00000214896,66.6927915,69.61336017,69.32035157,63.53387988,57.38731758,48.65327105,63.00991756,53.23993675,64.53129183,73.0949771,76.53890785,77.31183138
ENSG00000259612,11.34303559,12.55584567,9.871979732,57.47527782,31.25223309,33.06030531,54.40214087,61.38418263,50.66951512,12.6461165,12.58409971,11.33270375
ENSG00000166415,1.020894459,1.093568352,1.044080394,1.273255249,1.406785459,1.257780801,2.010069692,2.025294711,2.11435165,1.204689732,1.367045457,1.510527471
ENSG00000259550,0.369027043,0.567292937,0.329233877,0,0.13797969,0,0.133994225,0.045595195,0.135943563,0.451082775,0.651057614,0.478607285
ENSG00000137876,46.36912485,50.81489443,51.3762773,55.05444007,69.71237727,66.13195499,76.47408307,70.86779713,77.7500947,38.44984702,45.37803773,45.65257114
ENSG00000069974,1.831337042,1.739788219,1.8481089,2.314854179,2.481237481,2.608744836,2.635881401,2.48694403,2.478388069,2.039117418,2.037532618,2.087461233
ENSG00000225973,4.581271571,5.966183754,6.501046629,4.872067178,6.531085484,4.900168486,5.317014566,5.621627471,4.816398285,4.187176626,4.797848201,5.127726316
ENSG00000069943,3.048111343,2.938555178,3.142716318,3.853900132,4.112031864,4.184754455,4.699884099,4.646812301,4.418140827,3.111815245,2.81457987,2.940709091
ENSG00000260916,0.17527735,0.226903588,0.232827573,0.454998211,0.49370776,0.568016656,0.441261225,0.372490434,0.439071416,0.257101787,0.340157235,0.315223789
ENSG00000261652,1.096575021,0.97594786,0.905859653,1.551869707,1.731156803,1.888408565,1.636912449,2.212962496,1.974917553,0.781903565,1.146451789,0.948130683
ENSG00000256061,0.158452647,0.196576527,0.282732555,0.435669617,0.421302401,0.421709464,0.511416652,0.522070448,0.635599459,0.204446013,0.196720928,0.255738506
ENSG00000260036,3.239067241,3.172413437,3.16862941,5.635117637,6.267929383,6.255219809,6.70588895,7.688119176,6.437106316,2.735040271,3.300062664,3.095390959
ENSG00000171016,0.111150396,0.18276181,0.113737352,0.130479022,0.093843529,0.14313783,0.108491562,0.088601321,0.11887548,0.080350541,0.108943102,0.043401747
ENSG00000069869,2.012022899,2.302084931,2.320215562,1.635308384,1.882855749,2.469814097,3.263368936,3.168131745,3.281728709,2.567061149,2.629422528,2.656339702
ENSG00000230183,2.0626696,1.941350828,1.564835426,1.73613152,1.941203331,2.990302702,2.44557766,2.02842556,2.041784405,1.715182683,1.36155833,1.783444176
ENSG00000181827,4.479444626,4.150838,4.261248845,5.691965576,6.48918301,8.434182813,4.901358512,5.271505951,5.362385697,4.296901599,3.551767805,3.72716723
ENSG00000151575,0.483704342,0.532683381,0.559410469,0.782327938,1.071749218,1.183218468,0.764331884,0.796855551,0.742453396,0.474467396,0.478488443,0.422097306
ENSG00000138587,2.104294183,1.841949226,1.854204993,0.29854545,0.306743985,0.317877081,2.66606055,2.828031015,2.871065789,1.679700869,1.604171178,1.904553722
ENSG00000137871,1.411028181,1.461863141,1.562503946,2.552809512,2.983215874,3.295353333,2.332633408,2.466270476,2.546174012,1.475878924,1.3846937,1.541386116
ENSG00000140262,8.142191427,9.037037105,8.747174912,9.441419273,9.668170349,12.37541799,9.989042988,10.28177429,10.09430604,7.792133399,8.185126894,8.486893796
ENSG00000260689,0.032991176,0.106771014,0.06540811,0.280134082,0.370063301,0.348631394,0.199652352,0.448385291,0.324091006,0.134423311,0.194016098,0.171150785
ENSG00000247982,0.266316091,0.223453549,0.205332054,0.239295073,0.270453148,0.393766487,0.226826545,0.182804037,0.109007242,0.200946499,0.270695103,0.170566403
ENSG00000128849,0.957700858,0.947696063,0.885839684,0.906915884,0.820890143,0.974001686,0.879051658,1.011733924,0.935557682,1.058954383,1.02940989,1.046613581
ENSG00000137878,0.052728558,0.068915581,0.088456355,0.014760257,0.055607189,0.080961334,0.073637737,0.085194654,0.064747812,0.041316103,0.047705946,0.052604592
ENSG00000255529,3.656824062,4.089201771,3.918069078,3.991813536,4.127754484,4.702805001,4.962734906,4.748670505,5.436862611,4.011764299,4.005064014,4.06864481
ENSG00000240934,0.447657503,0.543291247,0.517721822,6.787752491,9.763817029,5.168598768,4.60544316,4.424831468,4.855675838,1.215993922,0.731279402,0.387057707
ENSG00000137845,15.21420386,16.39454944,16.37633976,18.84475854,21.05212814,25.32110661,17.37355531,16.95076328,18.14330765,13.81123249,13.74400515,14.89461043
ENSG00000128923,2.920364635,2.792676386,2.675242909,2.111253804,2.526708676,3.566737715,3.128303579,3.096822332,3.377930552,2.871851522,2.431097918,2.823752605
ENSG00000157450,4.784478524,5.211179301,4.832166469,4.903213026,4.946946241,6.005680005,5.001412355,5.338879173,5.36397468,5.16647132,4.903961097,4.886246465
ENSG00000242747,18.77308792,19.69341999,14.69525114,32.03819176,31.86915348,26.7550995,33.37751107,37.51210526,32.82970398,19.18878644,20.1134098,19.42213833
ENSG00000137776,14.8761284,16.73377449,18.0345163,16.67502061,23.24882498,24.72335255,19.34478313,18.39889352,19.62620952,14.97627625,16.51344898,17.46768925
ENSG00000157456,54.23221425,54.00129767,54.9318456,64.51526285,71.35843321,66.45260355,68.64334479,67.52823194,67.69306597,50.97729697,55.24040528,56.2630618
ENSG00000157483,9.412473044,10.53153602,11.09617101,8.038559281,8.751971618,9.309874177,8.572347621,8.871588981,8.428665016,7.963019056,8.245567057,8.753495614
ENSG00000157470,1.955552235,2.163251943,2.332811094,1.2865821,1.087824816,1.297246016,2.520659262,2.300154135,2.374178689,1.699377666,1.976276685,2.015619086
ENSG00000259750,3.458687134,4.261171232,4.675345027,5.387374507,7.200815059,5.676229004,6.564691563,4.904682054,6.370620524,4.203728987,3.929320931,4.519705102
ENSG00000140297,0.491565634,0.457650057,0.420535842,0.890338735,0.663012109,0.988313794,0.627561094,0.84031266,0.71110921,0.631049293,0.534604236,0.558932983
ENSG00000140307,16.34937227,18.21583807,18.9050874,23.25035441,30.36148904,25.99463188,25.56178223,23.39692361,25.80374859,15.55677118,17.22183534,18.8426473
ENSG00000140299,8.437146464,8.481368666,8.624365906,12.09657163,15.17089777,15.81322707,12.7951678,13.02349576,13.51784643,8.653418409,9.073058517,9.451407813
ENSG00000259657,2.781418873,3.353554705,2.919401284,2.712377886,3.126725595,2.433358004,3.960537272,3.099666233,2.946646897,4.055420437,3.688366217,3.678075806
ENSG00000234797,468.6370688,471.9242992,470.1743787,699.0361984,649.5820975,604.1417794,705.2240905,676.1206612,718.7738639,428.5902751,474.1876361,477.1153776
ENSG00000259601,0.357035988,0.23863456,0.323152311,0.150641372,0.270861893,0.200494763,0.300615088,0.23015811,0.171555982,0.221375216,0.197795421,0.416078911
ENSG00000182718,110.7856245,120.4076703,122.6116918,169.4758122,161.6883083,147.1896473,152.7397974,145.2449341,140.2419701,86.21872614,102.0638671,104.4105861
ENSG00000242667,3.836251008,4.055047322,3.557518224,4.203136268,3.624506643,3.051341441,5.242277414,3.593139376,5.622458323,3.970751236,3.335544503,4.868403551
ENSG00000128915,3.960944045,4.425608498,4.628581843,4.340131057,5.366053978,5.99312102,5.166798348,4.908218741,5.223057532,3.374046095,3.872852974,3.962256481
ENSG00000245534,0.272420258,0.306127599,0.34506312,0.055075477,0.22635175,0.159932084,0.348038373,0.448785706,0.408854493,0.431659925,0.252176458,0.340228034
ENSG00000129003,1.622259672,1.523389823,1.526278835,1.938904325,2.211720775,3.331223624,2.454352959,2.439727144,2.501325929,1.777728473,1.509102685,1.710474958
ENSG00000171914,0.677058257,0.647819056,0.697560016,0.555985161,0.450365753,0.518072114,0.494904194,0.498164507,0.457732038,0.602494705,0.525670824,0.624869734
ENSG00000259394,2.945432759,2.068856621,2.181827679,2.198699434,3.025552546,2.280264162,2.389704431,2.479478173,2.265488047,1.615550748,1.840028025,2.266848999
ENSG00000140416,1.990449419,2.21399809,2.272522453,3.641563482,4.181484166,3.956407323,3.42209035,2.859445442,3.056322089,2.209158537,2.375345416,2.570488873
ENSG00000103642,2.706544878,2.603007949,2.520998108,2.899047514,3.105953153,3.513687793,4.252403183,4.101225029,4.514930386,3.381189596,3.12329263,3.576467098
ENSG00000185088,18.73861187,19.28650284,17.02441712,25.85990781,27.94946035,23.32847118,28.21380013,27.0945801,28.81170647,17.12064169,17.64080681,17.71985083
ENSG00000166128,5.510922122,5.66222085,5.075266848,4.966946587,5.88620472,6.721166321,7.279708693,7.284928363,7.247360467,5.824859346,5.755773608,6.040668212
ENSG00000138613,1.306808452,1.26152654,1.223157855,1.258629363,1.055525372,1.468544353,1.296570136,1.19884489,1.418738758,1.382573359,1.126934303,1.10080837
ENSG00000074410,1.563230446,1.534112438,1.466087955,2.954248686,2.762298169,3.28506045,1.111763015,0.989153235,1.122762835,1.16744063,1.358731729,1.275108063
ENSG00000140455,6.876029343,6.936286254,7.213864828,8.043959485,8.749851219,9.3359119,9.380816898,8.91204705,9.704481332,6.599579041,7.006858177,7.721148689
ENSG00000259248,0.249538951,0.208860919,0.153538278,0.271383734,0.203765036,0.242481037,0.197879399,0.138211627,0.200758133,0.113946373,0.109640858,0.185998828
ENSG00000103657,1.971372198,2.021909155,2.088556561,1.451015272,1.452577482,2.157699796,1.983616888,1.937869295,2.012474392,2.260263375,2.378529889,2.326314495
ENSG00000035664,0.704589555,0.665677312,0.550957196,0.80159941,0.599982697,0.503573179,0.577355697,0.659676533,0.709354707,0.67313795,0.7120445,0.582721306
ENSG00000166797,28.00789055,30.75546307,33.18859261,31.0019338,36.18901588,30.27687214,37.9558288,36.58173658,37.66613178,28.69782606,31.22225581,33.87666632
ENSG00000028528,11.20757657,10.86215223,10.74521178,12.39697487,12.70605232,13.35520335,12.38473131,12.53002118,12.64987971,11.61183579,11.46596983,11.16449044
ENSG00000157734,1.731170041,1.638436104,1.435383079,1.840700688,1.365162325,1.179447889,1.364532255,1.392958097,1.299089602,1.823292429,1.403518803,1.413663341
ENSG00000166794,228.0637334,248.7754282,260.6684674,238.4283013,221.0008392,179.8028663,207.942887,214.8248249,207.1070417,204.4069636,238.6909362,238.3044359
ENSG00000169118,3.237385567,3.561575955,3.869930626,3.589414717,3.382175079,4.497798928,4.654125538,4.656058362,4.159710371,3.745352327,3.244885042,4.024552192
ENSG00000166803,20.23951859,21.74417415,24.60867063,23.09319022,19.49797885,21.61799045,28.23716389,25.21910409,29.08201588,19.80386692,22.79738969,23.25431118
ENSG00000103671,7.990936311,8.032007019,7.872674549,10.08666516,10.89041929,10.57130951,11.52756379,11.40337997,11.07972558,8.039693147,8.920862266,8.846830476
ENSG00000180357,5.800955203,6.091232991,5.601663766,5.055320324,4.271377705,5.263768244,4.600678607,5.130334694,4.470782039,5.787222662,5.962562778,5.856020225
ENSG00000248415,17.96702711,20.26731631,15.95665019,20.19521839,6.687324101,7.66804056,22.63680217,25.49497267,21.46014548,27.45265084,29.27024029,24.76026768
ENSG00000243403,254.6562307,281.0472336,282.1955858,315.1342827,308.338349,214.2740644,247.2405225,239.5909554,235.9415118,261.2947744,299.4147863,304.1682241
ENSG00000239465,0.317667609,0.668254458,0.314902964,0.462406891,0.871026426,1.118974991,0.230691089,0.313995773,0.390078608,0.258868809,0.249087335,0.329597594
ENSG00000180304,12.15518603,11.96988524,11.17336965,14.44245432,11.02917174,10.9281063,10.6911531,10.7004569,10.81709184,12.48394073,11.8547436,12.59361284
ENSG00000265967,0.333723012,0.315013036,0.385955077,0.809629395,0.69321926,0.522457637,0.471237212,0.755941989,0.546391696,0.566567565,0.436127644,0.38472884
ENSG00000166831,6.966461255,6.170460008,5.611897563,5.37273817,5.319212266,4.976713616,4.491028085,4.747672873,3.7999709,6.214822814,5.72124324,5.465447649
ENSG00000140451,5.089299824,4.76024209,4.119980446,3.195103173,2.763199364,2.121390087,2.362981636,2.240490669,2.18606553,5.39310019,5.150399574,4.795187218
ENSG00000241839,3.363006932,3.478281034,3.432273005,3.215302398,2.477699805,2.061881874,2.18557068,2.272037959,1.861367033,4.100669825,3.880773976,3.752864361
ENSG00000166839,1.848334234,1.689228931,1.509626485,2.204833709,1.699036475,1.824150741,1.308077011,1.335326781,1.334647193,1.920300485,1.817647563,1.614051722
ENSG00000090487,16.86094193,17.82844108,18.00226895,19.47703324,20.04082263,18.62589671,22.60732135,22.22777178,22.11943485,18.02595006,17.19321575,19.60067419
ENSG00000103707,12.11308176,11.7033649,12.23327592,12.30080759,13.86779866,12.33719287,15.22715799,13.85714109,15.26236574,10.25224584,11.31484583,10.32026826
ENSG00000246922,0.411789929,0.426222791,0.496466929,0.387009219,0.466992421,0.49657378,0.372681185,0.403363219,0.250550129,0.589514029,0.45451841,0.368876029
ENSG00000090470,10.18941005,10.10841401,10.17562171,9.920089816,11.62840785,11.50935907,9.589504984,9.812608466,9.798588129,8.638149896,9.940783152,8.948865924
ENSG00000166855,11.93391291,12.56366951,12.00904164,12.37488112,14.69787313,15.32407666,16.49970029,16.76673316,17.18317338,13.1678353,14.01971483,13.64078964
ENSG00000138617,3.110406268,3.093729639,2.770891788,2.475090453,3.01859201,2.191263273,3.332963578,3.074453897,3.259230142,3.42182408,3.073026988,3.047927504
ENSG00000174498,0.138750712,0.11675195,0.159550079,0.161575895,0.13142698,0.052132841,0.073891508,0.102860197,0.088596744,0.107415169,0.179513814,0.052785878
ENSG00000103742,0.250034359,0.314688447,0.259661099,0.197384532,0.232483811,0.214359712,0.192143531,0.215760877,0.29240823,0.319376559,0.260628959,0.175008511
ENSG00000074603,4.722704086,4.512050392,4.364510056,4.963707703,5.761968424,6.856201186,6.161665367,6.446622883,6.084553926,4.866022489,4.534268893,4.683501867
ENSG00000074696,38.7705889,39.47459839,39.60195436,41.88598681,42.24564103,46.46187476,52.6253399,51.89001464,51.7060585,35.12432387,38.51427215,38.59551687
ENSG00000138614,21.63550331,21.9641797,21.85351772,23.07485442,25.01299749,25.18003818,25.60159654,24.38958434,24.29337297,18.84016141,20.23021066,20.82036425
ENSG00000074621,1.428070471,1.339315661,1.291226949,1.843383409,1.686848794,1.959561224,1.383579369,1.580046154,1.449525922,1.575611675,1.286670169,1.410725354
ENSG00000174485,1.391499748,1.414308133,1.448015944,1.301634017,1.863702302,2.332894838,2.157600039,2.112734418,2.001968248,1.452683819,1.394400804,1.508403278
ENSG00000103769,28.2743709,30.13540098,29.7565871,37.84421093,42.12263817,43.25602216,40.38168257,38.63393558,41.0090442,26.4957298,28.6203689,30.1910566
ENSG00000259924,2.716980745,3.181034126,3.041884234,3.373315833,3.465952476,5.89241706,3.946157728,4.107351341,3.689560937,2.442000242,2.631695542,2.653192251
ENSG00000157890,0.552772169,0.452565444,0.466419542,0.498904036,0.446991332,0.417240862,0.195136989,0.276443689,0.218177442,0.38543534,0.335396827,0.204832675
ENSG00000166938,7.62408106,7.810439103,8.052212455,6.649083885,7.785428692,8.505939032,10.27054889,9.763125547,10.00233021,7.148298338,7.144879573,7.748666026
ENSG00000260773,0.739530194,0.44875857,0.2443647,0.224267342,0.38404347,0.723603827,0.298360475,0.456863849,0.22702575,0.313878431,0.241614715,0.319709666
ENSG00000075131,11.73271588,13.51976818,14.87919363,14.61197384,20.1152351,18.37244564,17.86913913,16.95619912,18.17030047,9.524586874,12.31094938,13.25837726
ENSG00000169032,19.52603666,20.13583724,20.77002439,16.53616167,15.04910963,14.92829923,17.96790434,18.22067182,18.04811426,19.43891959,20.68894287,19.96590693
ENSG00000261351,0.543099633,0.994466013,0.595043913,1.21356787,0.641259968,0.872620571,1.176282019,0.918248305,0.947695615,0.931735602,0.532314422,0.494294475
ENSG00000174446,10.90578605,11.65567962,10.93261761,12.05209778,14.70967614,13.18002986,12.9469895,12.85252027,12.92421067,9.82042919,10.64106256,10.37452982
ENSG00000174444,318.9866486,330.8637698,309.3154063,415.4617189,400.9591023,362.2898808,437.8049474,413.8056813,419.8465548,313.6333441,328.5702852,318.6174903
ENSG00000174442,11.5089181,12.65951009,13.18118839,13.88582811,18.63012119,18.96684999,17.6276781,16.47134005,18.17854768,11.4930586,12.64341117,14.05571065
